iso3,year,population,real_gdp_growth,totalGDP,totalGDP2015,real_spending_growth,advanced,euroarea
"BRA",2013,201.033,2.744,2.39e+12,1.80e+12,4.512112,0,0
"BRA",2014,202.769,.145,2.35e+12,1.80e+12,4.256482,0,0
"BRA",2015,204.451,-3.026,1.80e+12,1.80e+12,-.7654663,0,0
"BRA",2016,206.082,-1.044,1.67e+12,1.80e+12,1.319703,0,0
"BRA",2017,207.661,2.258,1.76e+12,1.80e+12,-1.746956,0,0
"BRA",2018,209.187,2.363,1.85e+12,1.80e+12,-.1035614,0,0
"BRA",2019,210.659,2.453,1.95e+12,1.80e+12,1.501383,0,0
"BRA",2020,212.078,2.527,2.05e+12,1.80e+12,2.636825,0,0
"BRB",2005,.273,3.965,3.89e+09,4.46e+09,,0,0
"BRB",2006,.274,5.669,4.30e+09,4.46e+09,-5.278341,0,0
"BRB",2007,.275,1.764,4.55e+09,4.46e+09,14.0697,0,0
"BRB",2008,.275,.396,4.59e+09,4.46e+09,2.51043,0,0
"BRB",2009,.276,-4.032,4.60e+09,4.46e+09,-5.857411,0,0
"BRB",2010,.277,.256,4.45e+09,4.46e+09,9.640873,0,0
"BRB",2011,.277,.756,4.36e+09,4.46e+09,.261636,0,0
"BRB",2012,.278,.28,4.32e+09,4.46e+09,10.51847,0,0
"BRB",2013,.278,-.036,4.27e+09,4.46e+09,4.58539,0,0
"BRB",2014,.279,.207,4.35e+09,4.46e+09,-6.31825,0,0
"BRB",2015,.28,1.004,4.46e+09,4.46e+09,1.30077,0,0
"BRB",2016,.28,1.092,4.53e+09,4.46e+09,1.147843,0,0
"BRB",2017,.281,1.177,4.65e+09,4.46e+09,-.1419018,0,0
"BRB",2018,.282,1.218,4.81e+09,4.46e+09,.700721,0,0
"BRB",2019,.282,1.502,5.00e+09,4.46e+09,1.080387,0,0
"BRB",2020,.283,1.997,5.23e+09,4.46e+09,1.772197,0,0
"BRN",2005,.359,.388,1.06e+10,1.16e+10,,0,0
"BRN",2006,.365,4.412,1.28e+10,1.16e+10,-.1349805,0,0
"BRN",2007,.37,.12,1.36e+10,1.16e+10,5.816682,0,0
"BRN",2008,.375,-1.979,1.60e+10,1.16e+10,-9.392996,0,0
"BRN",2009,.38,-1.819,1.19e+10,1.16e+10,26.47225,0,0
"BRN",2010,.387,2.652,1.37e+10,1.16e+10,6.40015,0,0
"BRN",2011,.393,3.744,1.85e+10,1.16e+10,-14.82334,0,0
"BRN",2012,.4,.913,1.91e+10,1.16e+10,5.288898,0,0
"BRN",2013,.406,-2.125,1.81e+10,1.16e+10,6.043543,0,0
"BRN",2014,.413,-2.344,1.71e+10,1.16e+10,-1.460592,0,0
"BRN",2015,.419,-1.158,1.16e+10,1.16e+10,31.36139,0,0
"BRN",2016,.426,3.195,1.19e+10,1.16e+10,1.871104,0,0
"BRN",2017,.433,3.757,1.30e+10,1.16e+10,-2.575863,0,0
"BRN",2018,.44,5.458,1.46e+10,1.16e+10,-1.366991,0,0
"BRN",2019,.447,11.246,1.71e+10,1.16e+10,-1.080317,0,0
"BRN",2020,.454,5.04,1.91e+10,1.16e+10,-2.405635,0,0
"BTN",2005,.65,6.527,7.61e+08,2.21e+09,,0,0
"BTN",2006,.666,6.981,8.59e+08,2.21e+09,1.12955,0,0
"BTN",2007,.679,12.571,1.02e+09,2.21e+09,9.991218,0,0
"BTN",2008,.692,10.752,1.29e+09,2.21e+09,9.569199,0,0
"BTN",2009,.705,5.722,1.21e+09,2.21e+09,1.516821,0,0
"BTN",2010,.717,9.327,1.43e+09,2.21e+09,46.77878,0,0
"BTN",2011,.729,10.069,1.75e+09,2.21e+09,-7.209742,0,0
"BTN",2012,.742,6.407,1.84e+09,2.21e+09,2.999212,0,0
"BTN",2013,.754,4.905,1.93e+09,2.21e+09,-5.381351,0,0
"BTN",2014,.766,6.412,1.98e+09,2.21e+09,.2404564,0,0
"BTN",2015,.779,7.668,2.21e+09,2.21e+09,-12.70182,0,0
"BTN",2016,.792,8.395,2.47e+09,2.21e+09,16.87714,0,0
"BTN",2017,.804,8.597,2.75e+09,2.21e+09,-.7970848,0,0
"BTN",2018,.818,11.235,3.14e+09,2.21e+09,1.735081,0,0
"BTN",2019,.831,7.635,3.47e+09,2.21e+09,6.825253,0,0
"BTN",2020,.845,6.496,3.80e+09,2.21e+09,21.86035,0,0
"BWA",2005,1.876,4.556,1.00e+10,1.31e+10,,0,0
"BWA",2006,1.901,8.364,1.02e+10,1.31e+10,4.155428,0,0
"BWA",2007,1.928,8.28,1.09e+10,1.31e+10,19.8618,0,0
"BWA",2008,1.955,6.242,1.10e+10,1.31e+10,35.20888,0,0
"BWA",2009,1.982,-7.653,1.03e+10,1.31e+10,5.527053,0,0
"BWA",2010,2.007,8.564,1.28e+10,1.31e+10,-10.68364,0,0
"BWA",2011,2.031,6.048,1.57e+10,1.31e+10,-13.5391,0,0
"BWA",2012,2.055,4.832,1.48e+10,1.31e+10,5.085986,0,0
"BWA",2013,2.079,9.322,1.51e+10,1.31e+10,.3245138,0,0
"BWA",2014,2.104,4.421,1.52e+10,1.31e+10,13.44504,0,0
"BWA",2015,2.129,2.589,1.31e+10,1.31e+10,1.200136,0,0
"BWA",2016,2.154,3.237,1.30e+10,1.31e+10,-4.440547,0,0
"BWA",2017,2.18,3.522,1.38e+10,1.31e+10,-2.984961,0,0
"BWA",2018,2.205,3.952,1.48e+10,1.31e+10,-.9948974,0,0
"BWA",2019,2.232,4.202,1.61e+10,1.31e+10,-1.113152,0,0
"BWA",2020,2.258,4.406,1.75e+10,1.31e+10,7.480111,0,0
"CAF",2005,3.961,2.468,1.34e+09,1.62e+09,,0,0
"CAF",2006,4.032,4.771,1.46e+09,1.62e+09,-13.60332,0,0
"CAF",2007,4.107,4.608,1.70e+09,1.62e+09,-1.096594,0,0
"CAF",2008,4.185,2.054,1.99e+09,1.62e+09,25.87175,0,0
"CAF",2009,4.266,1.709,1.98e+09,1.62e+09,3.169337,0,0
"CAF",2010,4.35,3.047,1.99e+09,1.62e+09,15.14083,0,0
"CAF",2011,4.435,3.301,2.20e+09,1.62e+09,-12.81219,0,0
"CAF",2012,4.522,4.113,2.17e+09,1.62e+09,8.52384,0,0
"CAF",2013,4.611,-36.047,1.54e+09,1.62e+09,-42.41871,0,0
"CAF",2014,4.701,1.01,1.73e+09,1.62e+09,-13.6671,0,0
"CAF",2015,4.794,5.5,1.62e+09,1.62e+09,36.03405,0,0
"CAF",2016,4.888,5.745,1.84e+09,1.62e+09,1.368459,0,0
"CAF",2017,4.983,5.946,2.10e+09,1.62e+09,-8.588054,0,0
"CAF",2018,5.081,6.048,2.37e+09,1.62e+09,-3.922328,0,0
"CAF",2019,5.181,5.047,2.64e+09,1.62e+09,24.81296,0,0
"CAF",2020,5.282,3.979,2.92e+09,1.62e+09,1.892489,0,0
"CAN",2005,32.203,3.163,1.16e+12,1.57e+12,,1,0
"CAN",2006,32.529,2.622,1.31e+12,1.57e+12,3.149541,1,0
"CAN",2007,32.848,2.008,1.46e+12,1.57e+12,2.044538,1,0
"CAN",2008,33.199,1.175,1.54e+12,1.57e+12,2.71356,1,0
"CAN",2009,33.581,-2.711,1.37e+12,1.57e+12,8.327839,1,0
"CAN",2010,33.959,3.374,1.61e+12,1.57e+12,2.405279,1,0
"CAN",2011,34.303,2.96,1.79e+12,1.57e+12,-.6975269,1,0
"CAN",2012,34.699,1.923,1.83e+12,1.57e+12,.3744226,1,0
"CAN",2013,35.1,2.004,1.84e+12,1.57e+12,.9609904,1,0
"CAN",2014,35.492,2.439,1.79e+12,1.57e+12,-.8157743,1,0
"CAN",2015,35.798,1.041,1.57e+12,1.57e+12,1.912787,1,0
"CAN",2016,36.112,1.662,1.59e+12,1.57e+12,1.079245,1,0
"CAN",2017,36.437,2.413,1.68e+12,1.57e+12,1.723866,1,0
"CAN",2018,36.765,2.333,1.77e+12,1.57e+12,1.921156,1,0
"CAN",2019,37.096,2.136,1.86e+12,1.57e+12,2.09671,1,0
"CAN",2020,37.43,2.01,1.96e+12,1.57e+12,1.959575,1,0
"CHE",2005,7.415,3.075,4.08e+11,6.77e+11,,1,0
"CHE",2006,7.459,4.087,4.29e+11,6.77e+11,-1.283135,1,0
"CHE",2007,7.509,4.15,4.78e+11,6.77e+11,.8703541,1,0
"CHE",2008,7.593,2.22,5.52e+11,6.77e+11,-3.49273,1,0
"CHE",2009,7.702,-2.122,5.41e+11,6.77e+11,3.212292,1,0
"CHE",2010,7.786,2.889,5.81e+11,6.77e+11,1.959176,1,0
"CHE",2011,7.87,1.891,6.97e+11,6.77e+11,3.037265,1,0
"CHE",2012,7.955,1.097,6.65e+11,6.77e+11,1.098135,1,0
"CHE",2013,8.039,1.805,6.85e+11,6.77e+11,2.118531,1,0
"CHE",2014,8.14,1.869,7.04e+11,6.77e+11,1.708074,1,0
"CHE",2015,8.238,.995,6.77e+11,6.77e+11,1.389104,1,0
"CHE",2016,8.287,1.298,6.88e+11,6.77e+11,1.251277,1,0
"CHE",2017,8.337,1.5,7.08e+11,6.77e+11,1.333529,1,0
"CHE",2018,8.387,1.9,7.27e+11,6.77e+11,1.614945,1,0
"CHE",2019,8.437,1.9,7.46e+11,6.77e+11,1.77016,1,0
"CHE",2020,8.488,1.9,7.71e+11,6.77e+11,1.834806,1,0
"CHL",2005,16.165,6.305,1.23e+11,2.40e+11,,0,0
"CHL",2006,16.332,5.825,1.55e+11,2.40e+11,-2.101001,0,0
"CHL",2007,16.505,5.207,1.73e+11,2.40e+11,8.88784,0,0
"CHL",2008,16.687,3.234,1.80e+11,2.40e+11,15.73314,0,0
"CHL",2009,16.877,-1.033,1.72e+11,2.40e+11,12.64917,0,0
"CHL",2010,17.066,5.74,2.17e+11,2.40e+11,2.288022,0,0
"CHL",2011,17.256,5.754,2.51e+11,2.40e+11,2.904421,0,0
"CHL",2012,17.445,5.525,2.65e+11,2.40e+11,7.688704,0,0
"CHL",2013,17.632,4.31,2.77e+11,2.40e+11,5.023227,0,0
"CHL",2014,17.819,1.851,2.58e+11,2.40e+11,6.052038,0,0
"CHL",2015,18.006,2.269,2.40e+11,2.40e+11,7.610892,0,0
"CHL",2016,18.196,2.503,2.40e+11,2.40e+11,6.028615,0,0
"CHL",2017,18.387,2.9,2.51e+11,2.40e+11,4.323594,0,0
"CHL",2018,18.58,3.1,2.63e+11,2.40e+11,4.420216,0,0
"CHL",2019,18.776,3.3,2.76e+11,2.40e+11,3.570052,0,0
"CHL",2020,18.973,3.5,2.92e+11,2.40e+11,3.356748,0,0
"CHN",2005,1307.56,11.31,2.27e+12,1.14e+13,,0,0
"CHN",2006,1314.48,12.677,2.73e+12,1.14e+13,13.05777,0,0
"CHN",2007,1321.29,14.162,3.52e+12,1.14e+13,13.03015,0,0
"CHN",2008,1328.02,9.635,4.56e+12,1.14e+13,35.36847,0,0
"CHN",2009,1334.5,9.2,5.06e+12,1.14e+13,24.72111,0,0
"CHN",2010,1340.91,10.6,6.04e+12,1.14e+13,10.98397,0,0
"CHN",2011,1347.35,9.5,7.49e+12,1.14e+13,11.82338,0,0
"CHN",2012,1354.04,7.748,8.46e+12,1.14e+13,14.34424,0,0
"CHN",2013,1360.72,7.685,9.49e+12,1.14e+13,12.01319,0,0
"CHN",2014,1367.82,7.3,1.04e+13,1.14e+13,9.06031,0,0
"CHN",2015,1374.957,6.813,1.14e+13,1.14e+13,10.63275,0,0
"CHN",2016,1382.131,6.3,1.23e+13,1.14e+13,5.518529,0,0
"CHN",2017,1389.343,6,1.32e+13,1.14e+13,4.808992,0,0
"CHN",2018,1396.592,6.1,1.43e+13,1.14e+13,5.229801,0,0
"CHN",2019,1403.88,6.333,1.56e+13,1.14e+13,4.61879,0,0
"CHN",2020,1411.205,6.333,1.71e+13,1.14e+13,4.576884,0,0
"CIV",2005,18.343,1.721,1.71e+10,3.13e+10,,0,0
"CIV",2006,18.82,1.516,1.78e+10,3.13e+10,8.384847,0,0
"CIV",2007,19.309,1.765,2.04e+10,3.13e+10,-.3305815,0,0
"CIV",2008,19.811,2.543,2.43e+10,3.13e+10,5.792083,0,0
"CIV",2009,20.327,3.251,2.43e+10,3.13e+10,1.261971,0,0
"CIV",2010,20.855,2.018,2.49e+10,3.13e+10,2.584664,0,0
"CIV",2011,21.397,-4.387,2.54e+10,3.13e+10,-11.78103,0,0
"CIV",2012,21.954,10.674,2.71e+10,3.13e+10,32.3292,0,0
"CIV",2013,22.524,8.7,3.11e+10,3.13e+10,8.714059,0,0
"CIV",2014,23.11,7.915,3.37e+10,3.13e+10,13.54117,0,0
"CIV",2015,23.711,8.234,3.13e+10,3.13e+10,5.744122,0,0
"CIV",2016,24.327,7.625,3.43e+10,3.13e+10,8.827487,0,0
"CIV",2017,24.96,7.37,3.79e+10,3.13e+10,8.848136,0,0
"CIV",2018,25.609,7.12,4.18e+10,3.13e+10,7.138826,0,0
"CIV",2019,26.275,6.919,4.60e+10,3.13e+10,7.745874,0,0
"CIV",2020,26.958,6.8,5.09e+10,3.13e+10,5.656739,0,0
"CMR",2005,17.842,2.297,1.66e+10,2.85e+10,,0,0
"CMR",2006,18.341,3.222,1.80e+10,2.85e+10,2.805888,0,0
"CMR",2007,18.855,3.257,2.05e+10,2.85e+10,10.75446,0,0
"CMR",2008,19.383,2.885,2.34e+10,2.85e+10,25.03791,0,0
"CMR",2009,19.926,1.932,2.34e+10,2.85e+10,-5.995453,0,0
"CMR",2010,20.424,3.269,2.37e+10,2.85e+10,4.294875,0,0
"CMR",2011,20.934,4.14,2.66e+10,2.85e+10,21.04083,0,0
"CMR",2012,21.458,4.598,2.65e+10,2.85e+10,-.4647551,0,0
"CMR",2013,21.994,5.583,2.96e+10,2.85e+10,18.3668,0,0
"CMR",2014,22.544,5.66,3.18e+10,2.85e+10,13.39034,0,0
"CMR",2015,23.108,5.349,2.85e+10,2.85e+10,.4911694,0,0
"CMR",2016,23.685,5.385,3.08e+10,2.85e+10,4.013482,0,0
"CMR",2017,24.277,5.48,3.35e+10,2.85e+10,3.310828,0,0
"CMR",2018,24.884,5.491,3.65e+10,2.85e+10,2.798013,0,0
"CMR",2019,25.506,5.505,3.96e+10,2.85e+10,3.978986,0,0
"CMR",2020,26.144,5.5,4.32e+10,2.85e+10,4.022228,0,0
"COD",2005,60.777,6.135,1.20e+10,3.91e+10,,0,0
"COD",2006,62.601,5.321,1.43e+10,3.91e+10,-4.647379,0,0
"COD",2007,64.479,6.256,1.64e+10,3.91e+10,13.65873,0,0
"COD",2008,66.413,6.23,1.91e+10,3.91e+10,26.53414,0,0
"COD",2009,68.406,2.855,1.83e+10,3.91e+10,13.01543,0,0
"COD",2010,70.458,7.108,2.06e+10,3.91e+10,36.78036,0,0
"COD",2011,72.571,6.874,2.46e+10,3.91e+10,-5.583566,0,0
"COD",2012,74.749,7.088,2.76e+10,3.91e+10,5.37006,0,0
"COD",2013,76.991,8.482,3.27e+10,3.91e+10,-13.87284,0,0
"COD",2014,79.301,9.17,3.59e+10,3.91e+10,18.13694,0,0
"COD",2015,81.68,8.441,3.91e+10,3.91e+10,15.96333,0,0
"COD",2016,84.13,7.3,4.21e+10,3.91e+10,17.63383,0,0
"COD",2017,86.654,6.8,4.54e+10,3.91e+10,5.872312,0,0
"COD",2018,89.254,6.2,4.88e+10,3.91e+10,6.770568,0,0
"COD",2019,91.931,6.5,5.28e+10,3.91e+10,10.67519,0,0
"COD",2020,94.689,5.2,5.64e+10,3.91e+10,7.496753,0,0
"COG",2005,3.35,7.756,6.10e+09,8.87e+09,,0,0
"COG",2006,3.447,6.236,7.74e+09,8.87e+09,22.14686,0,0
"COG",2007,3.547,-1.582,8.41e+09,8.87e+09,5.796296,0,0
"COG",2008,3.65,5.572,1.19e+10,8.87e+09,-16.41405,0,0
"COG",2009,3.756,7.469,9.62e+09,8.87e+09,12.10684,0,0
"COG",2010,3.865,8.743,1.20e+10,8.87e+09,-5.473773,0,0
"COG",2011,3.977,3.41,1.44e+10,8.87e+09,25.77825,0,0
"COG",2012,4.092,3.813,1.37e+10,8.87e+09,44.07881,0,0
"COG",2013,4.182,3.322,1.35e+10,8.87e+09,39.06785,0,0
"COG",2014,4.274,6.849,1.36e+10,8.87e+09,9.847945,0,0
"COG",2015,4.368,.988,8.87e+09,8.87e+09,2.069472,0,0
"COG",2016,4.46,6.471,9.77e+09,8.87e+09,-4.387191,0,0
"COG",2017,4.554,6.985,1.22e+10,8.87e+09,-11.41662,0,0
"COG",2018,4.65,3.251,1.28e+10,8.87e+09,-10.29308,0,0
"COG",2019,4.748,-1.671,1.25e+10,8.87e+09,-3.353481,0,0
"COG",2020,4.848,.393,1.22e+10,8.87e+09,2.296837,0,0
"COL",2005,42.889,4.707,1.47e+11,2.74e+11,,0,0
"COL",2006,43.406,6.698,1.63e+11,2.74e+11,17.32443,0,0
"COL",2007,43.927,6.901,2.07e+11,2.74e+11,5.957532,0,0
"COL",2008,44.451,3.547,2.44e+11,2.74e+11,-1.583205,0,0
"COL",2009,44.979,1.652,2.34e+11,2.74e+11,12.65445,0,0
"COL",2010,45.51,3.972,2.87e+11,2.74e+11,3.523439,0,0
"COL",2011,46.045,6.59,3.36e+11,2.74e+11,3.851724,0,0
"COL",2012,46.582,4.044,3.70e+11,2.74e+11,2.661875,0,0
"COL",2013,47.121,4.936,3.80e+11,2.74e+11,7.686604,0,0
"COL",2014,47.662,4.553,3.78e+11,2.74e+11,6.191161,0,0
"COL",2015,48.209,2.498,2.74e+11,2.74e+11,4.113461,0,0
"COL",2016,48.763,2.772,2.63e+11,2.74e+11,1.900267,0,0
"COL",2017,49.323,3.213,3.04e+11,2.74e+11,1.012258,0,0
"COL",2018,49.889,3.574,3.40e+11,2.74e+11,1.70547,0,0
"COL",2019,50.462,3.906,3.79e+11,2.74e+11,1.248549,0,0
"COL",2020,51.041,4.083,4.21e+11,2.74e+11,1.782188,0,0
"COM",2005,.6,4.23,3.88e+08,5.89e+08,,0,0
"COM",2006,.613,1.242,4.04e+08,5.89e+08,8.266897,0,0
"COM",2007,.631,.492,4.66e+08,5.89e+08,5.584092,0,0
"COM",2008,.65,.975,5.33e+08,5.89e+08,17.70334,0,0
"COM",2009,.67,1.81,5.37e+08,5.89e+08,-9.959077,0,0
"COM",2010,.69,2.051,5.45e+08,5.89e+08,-1.80793,0,0
"COM",2011,.71,2.227,6.11e+08,5.89e+08,2.114629,0,0
"COM",2012,.732,2.961,5.97e+08,5.89e+08,17.89547,0,0
"COM",2013,.754,3.518,6.58e+08,5.89e+08,2.841182,0,0
"COM",2014,.776,1.95,6.97e+08,5.89e+08,-1.123515,0,0
"COM",2015,.799,1.034,5.89e+08,5.89e+08,4.893475,0,0
"COM",2016,.823,2.157,6.25e+08,5.89e+08,10.54985,0,0
"COM",2017,.848,3.329,6.67e+08,5.89e+08,5.138433,0,0
"COM",2018,.874,3.98,7.17e+08,5.89e+08,4.472188,0,0
"COM",2019,.9,4,7.70e+08,5.89e+08,-2.623847,0,0
"COM",2020,.927,4,8.34e+08,5.89e+08,10.5287,0,0
"CPV",2005,.479,5.81,1.09e+09,1.64e+09,,0,0
"CPV",2006,.482,9.118,1.24e+09,1.64e+09,8.455016,0,0
"CPV",2007,.484,9.218,1.51e+09,1.64e+09,-3.361326,0,0
"CPV",2008,.485,6.651,1.79e+09,1.64e+09,7.108938,0,0
"CPV",2009,.486,-1.255,1.71e+09,1.64e+09,9.424342,0,0
"CPV",2010,.488,1.471,1.67e+09,1.64e+09,19.51216,0,0
"CPV",2011,.491,3.971,1.87e+09,1.64e+09,-10.51527,0,0
"CPV",2012,.506,1.055,1.75e+09,1.64e+09,5.311898,0,0
"CPV",2013,.512,1.037,1.84e+09,1.64e+09,-2.040665,0,0
"CPV",2014,.518,1.84,1.86e+09,1.64e+09,-8.096847,0,0
"CPV",2015,.525,3.455,1.64e+09,1.64e+09,.7787499,0,0
"CPV",2016,.531,3.653,1.75e+09,1.64e+09,2.427786,0,0
"CPV",2017,.538,3.657,1.88e+09,1.64e+09,6.233701,0,0
"CPV",2018,.545,4.025,2.02e+09,1.64e+09,-3.114472,0,0
"CPV",2019,.551,4.222,2.18e+09,1.64e+09,3.732738,0,0
"CPV",2020,.558,4.239,2.36e+09,1.64e+09,-1.75052,0,0
"CRI",2005,4.215,5.886,2.00e+10,5.16e+10,,0,0
"CRI",2006,4.279,8.78,2.25e+10,5.16e+10,2.368523,0,0
"CRI",2007,4.34,7.935,2.63e+10,5.16e+10,4.460718,0,0
"CRI",2008,4.404,2.732,2.98e+10,5.16e+10,9.41714,0,0
"CRI",2009,4.469,-1.016,2.94e+10,5.16e+10,8.058146,0,0
"CRI",2010,4.534,4.954,3.63e+10,5.16e+10,13.01231,0,0
"CRI",2011,4.592,4.518,4.12e+10,5.16e+10,-.6515827,0,0
"CRI",2012,4.652,5.168,4.53e+10,5.16e+10,6.884691,0,0
"CRI",2013,4.713,3.437,4.92e+10,5.16e+10,9.233953,0,0
"CRI",2014,4.775,3.502,4.96e+10,5.16e+10,4.781211,0,0
"CRI",2015,4.837,3,5.16e+10,5.16e+10,3.74565,0,0
"CRI",2016,4.9,4,5.50e+10,5.16e+10,5.193027,0,0
"CRI",2017,4.964,4.6,5.88e+10,5.16e+10,5.875875,0,0
"CRI",2018,5.029,4.94,6.30e+10,5.16e+10,5.577128,0,0
"CRI",2019,5.094,4.7,6.72e+10,5.16e+10,5.393899,0,0
"CRI",2020,5.161,4.3,7.18e+10,5.16e+10,5.129887,0,0
"CYP",2005,.744,3.864,1.85e+10,1.94e+10,,1,1
"CYP",2006,.758,4.517,2.02e+10,1.94e+10,3.101282,1,1
"CYP",2007,.776,4.893,2.38e+10,1.94e+10,.9241588,1,1
"CYP",2008,.797,3.621,2.76e+10,1.94e+10,5.557474,1,1
"CYP",2009,.819,-2.043,2.57e+10,1.94e+10,7.262582,1,1
"CYP",2010,.84,1.391,2.53e+10,1.94e+10,.9935069,1,1
"CYP",2011,.862,.261,2.71e+10,1.94e+10,.9394627,1,1
"CYP",2012,.872,-2.385,2.50e+10,1.94e+10,-3.944308,1,1
"CYP",2013,.881,-5.357,2.41e+10,1.94e+10,-5.607213,1,1
"CYP",2014,.891,-2.255,2.33e+10,1.94e+10,-5.93927,1,1
"CYP",2015,.9,.452,1.94e+10,1.94e+10,1.73827,1,1
"CYP",2016,.909,1.411,1.99e+10,1.94e+10,-3.523189,1,1
"CYP",2017,.918,1.993,2.08e+10,1.94e+10,-.895544,1,1
"CYP",2018,.926,2.204,2.17e+10,1.94e+10,.4536093,1,1
"CYP",2019,.934,2.125,2.28e+10,1.94e+10,1.794854,1,1
"CYP",2020,.941,1.827,2.39e+10,1.94e+10,2.131585,1,1
"CZE",2005,10.199,6.442,1.36e+11,1.82e+11,,1,0
"CZE",2006,10.224,6.877,1.55e+11,1.82e+11,4.270274,1,0
"CZE",2007,10.254,5.529,1.89e+11,1.82e+11,3.341923,1,0
"CZE",2008,10.343,2.711,2.36e+11,1.82e+11,3.243744,1,0
"CZE",2009,10.426,-4.842,2.06e+11,1.82e+11,3.355824,1,0
"CZE",2010,10.462,2.295,2.07e+11,1.82e+11,.7681351,1,0
"CZE",2011,10.487,1.967,2.27e+11,1.82e+11,.7054902,1,0
"CZE",2012,10.505,-.9,2.06e+11,1.82e+11,2.372565,1,0
"CZE",2013,10.516,-.528,2.08e+11,1.82e+11,-4.67151,1,0
"CZE",2014,10.512,1.978,2.05e+11,1.82e+11,2.196415,1,0
"CZE",2015,10.529,3.911,1.82e+11,1.82e+11,3.702053,1,0
"CZE",2016,10.543,2.551,1.90e+11,1.82e+11,-1.584304,1,0
"CZE",2017,10.555,2.609,1.97e+11,1.82e+11,2.874502,1,0
"CZE",2018,10.564,2.178,2.01e+11,1.82e+11,2.478633,1,0
"CZE",2019,10.571,2.165,2.04e+11,1.82e+11,2.359555,1,0
"CZE",2020,10.578,2.176,2.07e+11,1.82e+11,2.294019,1,0
"DEU",2005,82.438,.878,2.87e+12,3.37e+12,,1,1
"DEU",2006,82.315,3.879,3.01e+12,3.37e+12,.4793567,1,1
"DEU",2007,82.218,3.383,3.44e+12,3.37e+12,-.8154801,1,1
"DEU",2008,82.002,.805,3.77e+12,3.37e+12,2.564293,1,1
"DEU",2009,81.802,-5.565,3.43e+12,3.37e+12,2.932832,1,1
"DEU",2010,81.752,3.945,3.42e+12,3.37e+12,3.354812,1,1
"DEU",2011,80.328,3.718,3.76e+12,3.37e+12,-2.023999,1,1
"DEU",2012,80.524,.613,3.54e+12,3.37e+12,-.2824592,1,1
"DEU",2013,80.767,.406,3.75e+12,3.37e+12,.5159466,1,1
"DEU",2014,81.1,1.58,3.87e+12,3.37e+12,2.006827,1,1
"DEU",2015,81.687,1.509,3.37e+12,3.37e+12,.5886319,1,1
"DEU",2016,81.921,1.573,3.47e+12,3.37e+12,.8266125,1,1
"DEU",2017,82.099,1.51,3.60e+12,3.37e+12,1.456571,1,1
"DEU",2018,82.221,1.295,3.72e+12,3.37e+12,.9235506,1,1
"DEU",2019,82.287,1.295,3.85e+12,3.37e+12,.5695461,1,1
"DEU",2020,82.295,1.269,4.00e+12,3.37e+12,1.269793,1,1
"DJI",2005,.733,3.111,7.09e+08,1.74e+09,,0,0
"DJI",2006,.753,4.763,7.69e+08,1.74e+09,6.370373,0,0
"DJI",2007,.774,5.079,8.48e+08,1.74e+09,6.098851,0,0
"DJI",2008,.796,5.806,9.84e+08,1.74e+09,13.74717,0,0
"DJI",2009,.818,5.031,1.05e+09,1.74e+09,9.026175,0,0
"DJI",2010,.841,3.487,1.13e+09,1.74e+09,-10.54671,0,0
"DJI",2011,.865,4.467,1.24e+09,1.74e+09,1.824242,0,0
"DJI",2012,.889,4.842,1.35e+09,1.74e+09,9.83821,0,0
"DJI",2013,.914,5.001,1.46e+09,1.74e+09,6.336861,0,0
"DJI",2014,.939,6,1.59e+09,1.74e+09,29.54456,0,0
"DJI",2015,.966,6.5,1.74e+09,1.74e+09,12.30517,0,0
"DJI",2016,.993,7,1.93e+09,1.74e+09,5.179652,0,0
"DJI",2017,1.02,7.1,2.14e+09,1.74e+09,-17.85466,0,0
"DJI",2018,1.049,7.1,2.37e+09,1.74e+09,-5.119421,0,0
"DJI",2019,1.078,7,2.61e+09,1.74e+09,2.213453,0,0
"DJI",2020,1.109,6,2.86e+09,1.74e+09,1.959702,0,0
"DMA",2005,.071,.656,3.64e+08,5.40e+08,,0,0
"DMA",2006,.071,4.659,3.90e+08,5.40e+08,.7881737,0,0
"DMA",2007,.071,6.354,4.22e+08,5.40e+08,22.44048,0,0
"DMA",2008,.071,7.121,4.59e+08,5.40e+08,8.267249,0,0
"DMA",2009,.071,-1.17,4.90e+08,5.40e+08,-.7371384,0,0
"DMA",2010,.071,.673,4.95e+08,5.40e+08,11.0154,0,0
"DMA",2011,.071,-.063,5.03e+08,5.40e+08,-12.90133,0,0
"DMA",2012,.071,-1.255,4.87e+08,5.40e+08,4.68239,0,0
"DMA",2013,.071,.594,5.08e+08,5.40e+08,-8.687526,0,0
"DMA",2014,.071,3.881,5.26e+08,5.40e+08,4.797475,0,0
"DMA",2015,.071,2.8,5.40e+08,5.40e+08,2.524158,0,0
"DMA",2016,.071,3.262,5.61e+08,5.40e+08,3.461677,0,0
"DMA",2017,.071,1.799,5.79e+08,5.40e+08,2.277038,0,0
"DMA",2018,.071,1.909,6.01e+08,5.40e+08,2.367744,0,0
"DMA",2019,.071,1.851,6.24e+08,5.40e+08,2.211573,0,0
"DMA",2020,.071,1.852,6.48e+08,5.40e+08,2.100379,0,0
"DNK",2005,5.411,2.431,2.65e+11,2.91e+11,,1,0
"DNK",2006,5.427,3.8,2.83e+11,2.91e+11,.9476024,1,0
"DNK",2007,5.447,.821,3.19e+11,2.91e+11,.3420394,1,0
